Brand,Name,Price,Rating,Product URL,Image URL,Category,Price Category,Ingredients,Gender
ole henriksen,strength trainer peptide boost moisturizer 50ml,42,4.465,https://www.sephora.co.uk/p/Ole-Henriksen-Strength-Trainer-Peptide-Boost-Moisturizer-50ml,https:////asset.sephora.co.uk/img/products/168321/ole_henriksen_strength_trainer_peptide_boost_moisturizer_50ml-1710922572_listing.jpg,Moisturizers,Mid-range,"AQUA/WATER/EAU, PROPANEDIOL, DICAPRYLYL CARBONATE, GLYCERIN, METHYLPROPANEDIOL,  CETEARYL  ALCOHOL,  STEARYL  ALCOHOL,MANGIFERA  INDICA  (MANGO)  SEED BUTTER, NIACINAMIDE, ACETYL HEXAPEPTIDE-1, ACETYL HEXAPEPTIDE-8, ACETYL OCTAPEPTIDE-3, ACETYL TETRAPEPTIDE-2, ACETYL DIPEPTIDE-1 CETYL ESTER, PALMITOYL TRIPEPTIDE-1, PALMITOYL TETRAPEPTIDE-7,  CARNOSINE,  CERAMIDE  NP,  CERAMIDE  AP,  CERAMIDE  EOP,  COLLAGEN,  SERINE,  ALANINE,  GLYCINE, GLUTAMIC    ACID,    LYSINE    HCL,    THREONINE,    ARGININE,    PROLINE,    HYALURONIC    ACID,    SODIUM HYALURONATE,   LINOLEIC   ACID,   LINOLENIC   ACID,   SODIUM   PCA,   SODIUM   LACTATE,   PANTHENOL, TOCOPHEROL,  TOCOPHERYL  ACETATE,  BETAINE,  PCA,  CYANOCOBALAMIN,  XYLITOL,  ANHYDROXYLITOL, XYLITYLGLUCOSIDE,   SORBITAN   OLIVATE,   CARBOMER,   HYDROXYETHYLCELLULOSE,   XANTHAN   GUM, CETEARYL   OLIVATE,   SORBITAN   LAURATE, PHYTOSPHINGOSINE,   CHOLESTEROL,   POLYSORBATE   60, BUTYLENE  GLYCOL,  HYDROXYACETOPHENONE,  GLYCINE  SOJA(SOYBEAN)  OIL,  ACRYLATES/C10-30  ALKYL ACRYLATE CROSSPOLYMER, POLYSORBATE 20, AMMONIUM ACRYLOYLDIMETHYLTAURATE/BEHENETH-25 METHACRYLATE   CROSSPOLYMER,   DIMETHICONE,   SODIUM   PHYTATE,   SODIUM   LAUROYL   LACTYLATE, PENTAERYTHRITYL    TETRA-DI-T-BUTYL    HYDROXYHYDROCINNAMATE,    LEUCONOSTOC/RADISH    ROOT FERMENT   FILTRATE,   CITRIC   ACID,   CAPRYLYL   GLYCOL,   ETHYLHEXYLGLYCERIN,   PHENOXYETHANOL, PARFUM/FRAGRANCE, CITRAL, LIMONENE, LINALOOL.
            ",Womens
sunday riley,luna sleeping night oil luna sleeping night oil 15ml,33.75,4.215,https://www.sephora.co.uk/p/SUNDAY-RILEY-Luna-Sleeping-Night-Oil-LUNA-SLEEPING-NIGHT-OIL-15ML,https:////asset.sephora.co.uk/img/products/169893/sunday_riley_luna_sleeping_night_oil_luna_sleeping_night_oil_15ml-1693466247_listing.jpg,Moisturizers,Mid-range,"Persea Gratissima (Extra Virgin, Cold Pressed Avocado) Oil, Vitis Vinifera (Organic, Cold Pressed Concord Grape) Seed Oil, Rubus Fruticosus (Cold Pressed Blackberry) Seed Oil, Salvia Hispanica (Cold Pressed Chia) Oil, Dimethyl Isosorbide (and) Hydroxypinacolone Retinoate, Chamomila Recutita (Matricaria) Flower Oil, Tanacetum annuum (Blue Tansy) oil, Anthemis nobilis (English Chamomile) oil, Eriocephalus punctualatus (Cape Chamomile) oil, Citrus Aurantium Amara (Neroli) Oil, Citrus Aurantium Dulcis (Blood Orange) oil, Cananga Odorata Flower (Ylang Ylang) Oil, Vetivera zizanoides (Vetiver) oil, Helianthus Annuus (Sunflower) Seed Oil (and) Rosmarinus officinalis (Rosemary) Leaf Extract, CI 61565 (Green 6), CI 60725 (Violet 2)""""
            ",Womens
first aid beauty,ultra repair cream 170g,23.95,4.325,https://www.sephora.co.uk/p/First-Aid-Beauty-Ultra-Repair-Cream-170.1g,https:////asset.sephora.co.uk/img/products/30589/first_aid_beauty_ultra_repair_cream_170g_1628255355_listing.jpg,Moisturizers,Mid-range,"Active Ingredients: Colloidal Oatmeal -- 0.5% 
Inactive Ingredients: Water/Aqua/Eau, Stearic Acid, Glycerin, C12-15 Alkyl Benzoate, Caprylic/Capric Triglyceride, Glyceryl Stearate Se, Glyceryl Stearate, Cetearyl Alcohol, Butyrospermum Parkii Butter, Dimethicone, Squalane, Allantoin, Camellia Sinensis Leaf Extract, Caprylyl Glycol, Ceramide 3, Chrysanthemum Parthenium Extract, Disodium Edta, Eucalyptus Globulus Leaf Oil, Glycyrrhiza Glabra Root Extract, Sodium Hydroxide, Xanthan Gum, Phenoxyethanol.
            ",Womens
ole henriksen,let's get luminous™ brightening vitamin c essentials set (clean 2022),26.6,5,https://www.sephora.co.uk/p/Ole-Henriksen-Lets-Get-Luminous-Brightening-Vitamin-C-Essentials-Set-Clean-2022,https:////asset.sephora.co.uk/img/products/168326/ole_henriksen_let_s_get_luminous_brightening_vitamin_c_essentials_set_clean_2022-1711009546_listing.jpg,Moisturizers,Mid-range,"Truth Serum

AQUA/WATER/EAU, GLYCERIN, OLETH-20, SODIUM ASCORBYL PHOSPHATE, HYDROXYETHYLCELLULOSE, PHENOXYETHANOL, CAPRYLYL GLYCOL, HEXYLENE GLYCOL, CITRIC ACID, PARFUM/FRAGRANCE, PEG-12 DIMETHICONE, TOCOPHERYL ACETATE, AROMA/FLAVOR, COLLAGEN, DISODIUM PHOSPHATE, POLYSORBATE 60, YELLOW 6 (CI 15985), ALOE BARBADENSIS LEAF EXTRACT, CITRUS AURANTIUM DULCIS (ORANGE) FRUIT EXTRACT, SODIUM HYALURONATE, THIOCTIC ACID, CALCIUM ASCORBATE, SODIUM PHOSPHATE, SORBITOL, CITRUS GRANDIS (GRAPEFRUIT) SEED EXTRACT, SODIUM BENZOATE, ASCORBIC ACID, CAMELLIA SINENSIS LEAF EXTRACT, EUPHRASIA OFFICINALIS EXTRACT, ROSA CANINA FRUIT EXTRACT, LEUCONOSTOC/RADISH ROOT FERMENT FILTRATE, POTASSIUM SORBATE, TRIACETIN, SODIUM BENZOTRIAZOLYL BUTYLPHENOL SULFONATE, BENZYL BENZOATE, LIMONENE, LINALOOL.



C-Rush Brightening Gel Crème

AQUA/WATER/EAU, GLYCERIN, DICAPRYLYL CARBONATE, PROPANEDIOL, CAPRYLIC/CAPRIC TRIGLYCERIDE, 3-O-ETHYL ASCORBIC ACID, GLYCERETH-26, AMMONIUM ACRYLOYLDIMETHYLTAURATE/BEHENETH-25 METHACRYLATE CROSSPOLYMER, HYDROLYZED JOJOBA ESTERS, CETEARYL ALCOHOL, POLYACRYLATE CROSSPOLYMER-6, HYDROXYACETOPHENONE, PANTHENOL, POLYGLYCERYL-3 METHYLGLUCOSE DISTEARATE, TETRAHEXYLDECYL ASCORBATE, LINOLEIC ACID, CITRIC ACID, PHENOXYETHANOL, PARFUM/FRAGRANCE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, XANTHAN GUM, CETEARYL GLUCOSIDE, LINOLENIC ACID, CITRUS AURANTIUM DULCIS (ORANGE) FRUIT EXTRACT, CITRUS LIMON (LEMON) FRUIT EXTRACT, HIPPOPHAE RHAMNOIDES EXTRACT, LYCIUM BARBARUM FRUIT EXTRACT, ROSA CANINA FRUIT EXTRACT, ETHYLHEXYLGLYCERIN, LEUCONOSTOC/RADISH ROOT FERMENT FILTRATE, SODIUM CITRATE, CAMELLIA JAPONICA FLOWER EXTRACT, AROMA/FLAVOR, SODIUM HYALURONATE, SODIUM POLYACRYLATE, SODIUM PHYTATE, HYALURONIC ACID, VEGETABLE COLLAGEN, ASCORBIC ACID, TOCOPHEROL, YELLOW 6 (CI 15985), YELLOW 5 (CI 19140), CITRAL, LIMONENE, LINALOOL, BENZYL ALCOHOL.



Banana Bright Eye Crème

 AQUA/WATER/EAU, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, BUTYROSPERMUM PARKII (SHEA) BUTTER, ISODODECANE, COCONUT ALKANES, 3-O-ETHYL ASCORBIC ACID, CETEARYL ALCOHOL, GLYCERIN, SYNTHETIC BEESWAX, DILINOLEIC ACID/PROPANEDIOL COPOLYMER, POLYMETHYLSILSESQUIOXANE, COCOYL PROLINE, DIMETHICONE CROSSPOLYMER, PENTAERYTHRITYL TETRAISOSTEARATE, TETRAHEXYLDECYL ASCORBATE, ASCORBIC ACID, COLLOIDAL GOLD, COLLAGEN, GLUTATHIONE, CITRUS NOBILIS (MANDARIN ORANGE) FRUIT EXTRACT, CITRUS PARADISI (GRAPEFRUIT) PEEL EXTRACT, GLUCOSYL HESPERIDIN, TOCOPHEROL,  TAMARINDUS INDICA SEED POLYSACCHARIDE, PONCIRUS TRIFOLIATA FRUIT EXTRACT, MORUS ALBA ROOT EXTRACT, LINOLEIC ACID, LINOLENIC ACID, JOJOBA ESTERS, CAPRYLYL GLYCOL, COCO-CAPRYLATE/CAPRATE,  PROPANEDIOL, POLYGLYCERYL-3 COCOATE, POLYGLYCERYL-4 CAPRATE, POLYGLYCERYL-6 CAPRYLATE, POLYGLYCERYL-6 RICINOLEATE, HDI/TRIMETHYLOL HEXYLLACTONE CROSSPOLYMER, POLYACRYLATE-13, BUTYLENE GLYCOL, POLYGLYCERYL-3 STEARATE, POLYSORBATE 20, SODIUM CITRATE, POLYISOBUTENE, BEHENETH-5, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, BEHENYL ALCOHOL,  SODIUM HYDROXIDE, SORBIC ACID, SORBITAN ISOSTEARATE, CITRIC ACID, SORBITOL, SILICA, SODIUM BENZOATE, 1,2-HEXANEDIOL, XANTHAN GUM,  PHENOXYETHANOL, LEUCONOSTOC/RADISH ROOT FERMENT FILTRATE, MICA, TITANIUM DIOXIDE (CI 77891), IRON OXIDES (CI 77491).
            ",Womens
kiehl's,ultra facial moisturizer 250ml,32.95,4.665,https://www.sephora.co.uk/p/Kiehls-Ultra-Facial-Moisturizer-250ml,https:////asset.sephora.co.uk/img/products/61027/kiehl_s_ultra_facial_moisturizer_250ml-1727334998_listing.jpg,Moisturizers,Mid-range,"AQUA/WATER, SQUALANE, GLYCERIN, PEG-100 STEARATE, GLYCERYL STEARATE, BUTYLENE GLYCOL, TRIETHANOLAMINE, PHENOXYETHANOL, SORBITAN OLEATE, CARBOMER, METHYLPARABEN, PROPYLPARABEN, STEARIC ACID, CERA ALBA/BEESWAX, MYRISTYL ALCOHOL, PRUNUS AMYGDALUS DULCIS OIL/SWEET ALMOND OIL, PRUNUS ARMENIACA KERNEL OIL/APRICOT KERNEL OIL, TOCOPHEROL, PERSEA GRATISSIMA OIL/AVOCADO OIL.

Die Liste der Inhaltsstoffe kann sich ändern. Bitte beachte die Verpackung des gekauften Produkts.
            ",Womens
ole henriksen,olehenriksen banana bright+ instant glow moisturizer with vitamin c 50ml,29.4,4.55,https://www.sephora.co.uk/p/olehenriksen-banana-bright-instant-glow-moisturizer-with-vitamin-c-50ml,https:////asset.sephora.co.uk/img/products/180574/olehenriksen_banana_bright_instant_glow_moisturizer_with_vitamin_c_50ml-1728026190_listing.jpg,Moisturizers,Mid-range,"AQUA/EAU/EAU, GLYCÉRINE, CÉTYL ÉTHYLHEXANOATE, PROPANEDIOL, ALCOOL CÉTYLIQUE, ACIDE 3-ÉTHYL ASCORBIQUE, NIACINAMIDE, STÉARETH-21, CARBONATE DE DICAPRYLYLE, COPOLYMÈRE HYDROXYÉTHYL ACRYLATE/SODIUM ACRYLOYLDIMÉTHYL TAURATE, COPOLYMÈRE AMMONIUM ACRYLOYLDIMÉTHYLTAURATE/VP, 1,2-HEXANEDIOL, CIRE D'ABEILLE SYNTHÉTIQUE, ASCORBATE DE TÉTRAHEXYLDÉCYLE, ACIDE ASCORBIQUE, OR COLLOÏDAL, ACIDE POLYGLUTAMIQUE, HYALURONATE DE SODIUM, HUILE DE GRAINES DE RUBUS CHAMAEMORUS, PROTÉINES VÉGÉTALES HYDROLYSÉES, GLUTATHION, TOCOPHÉROL, ACÉTATE DE TOCOPHÉROL, ESTERS DE JOJOBA,  RIBOFLAVINE, CYANOCOBALAMINE, FILTRAT DE FERMENT DE LEUCONOSTOC/RACINE DE RADIS, OLIVATE DE CÉTÉARYLE, OLIVATE DE SORBITAN, ÉTHYLHEXYLGLYCÉRINE, ISOSTÉARATE DE SORBITAN, SORBITOL, PHYTATE DE SODIUM, ACIDE CITRIQUE, CAPRYLYL GLYCOL, DIMÉTHICONE, GOMME XANTHANE, POLYSORBATE 60, CITRATE DE SODIUM, HYDROXYDE DE SODIUM, PHÉNOXYÉTHANOL, PENTAERYTHRITYL TETRAETHYLHEXANOATE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, MICA, OXYDE D'ÉTAIN, PARFUM/FRAGRANCE, CITRAL, LIMONENE, LINALOOL, DIOXYDE DE TITANE (CI 77891), OXYDES DE FER (CI 77491).
            ",Womens
paula's choice,defense essential glow moisturiser spf30 60ml,26.25,4.25,https://www.sephora.co.uk/p/Paulas-Choice-Defense-Essential-Glow-Moisturiser-SPF30-60ml,https:////asset.sephora.co.uk/img/products/164171/paula_s_choice_defense_essential_glow_moisturiser_spf30_60ml_1653402886_listing.jpg,Moisturizers,Mid-range,"Aqua, C12-15 Alkyl Benzoate (Emollient), Zinc Oxide (Nano, Sunscreen), Titanium Dioxide (Nano, Sunscreen), Glycerin (Skin-Replenishing), Isononyl Isononanoate (Emollient), Butylene Glycol (Texture Enhancer), Cetearyl Alcohol (Emollient/Texture Enhancer), Potassium Cetyl Phosphate (Emulsifier), Dimethicone (Hydration), Glyceryl Stearate (Texture Enhancer), Glycyrrhiza Glabra (Licorice) Root Extract (Skin-Soothing), Actinidia Chinensis (Kiwi) Fruit Extract (Antioxidant), Argania Spinosa Kernel Oil (Non-Fragrant Antioxidant Plant Oil), Tetrapeptide-30 (Skin-Restoring Agent), Linoleic Acid (Skin-Restoring Agent), Resveratrol (Antioxidant), Ascorbyl Glucoside (Vitamin C/Antioxidant), Niacinamide (Skin-Restoring), Tocopheryl Acetate (Vitamin E/Antioxidant), Magnesium Ascorbyl Phosphate (Vitamin C/Antioxidant), Bisabolol (Skin-Soothing), Tocopherol (Vitamin E/Antioxidant), Phospholipids (Skin-Restoring Agent), Lecithin (Skin-Restoring Agent), Glycine Soja (Soybean) Sterols (Antioxidant/Hydration), Xanthophylls (Antioxidant), Pullulan (Texture Enhancer), Sodium Gluconate (Hydration), Xanthan Gum (Texture Enhancer), Sclerotium Gum (Texture Enhancer), Alumina (Texture Enhancer), Caprylic/Capric Triglyceride (Skin-Replenishing), Citric Acid (Ph Adjuster), Triethoxycaprylylsilane (Texture Enhancer), C13-14 Isoparaffin (Solvent), Acrylates Copolymer (Film-Forming Agent), Polyhydroxystearic Acid (Dispersing Agent), Caprylyl Glycol (Hydration), Polyacrylamide (Film-Forming Agent), Ceteareth-20 (Texture Enhancer), Aluminum Stearate (Texture Enhancer), Laureth-7 (Emulsifier), Ethylhexylglycerin (Preservative), Phenoxyethanol (Preservative).
            ",Womens
fresh,rose deep hydration face cream 100ml,45.5,4.535,https://www.sephora.co.uk/p/FRESH-Rose-Deep-Hydration-Face-Cream-100ml,https:////asset.sephora.co.uk/img/products/174401/fresh_rose_deep_hydration_face_cream_100ml-1688800736_listing.jpg,Moisturizers,Mid-range,"AQUA (WATER), GLYCERIN, LIMNANTHES ALBA (MEADOWFOAM) SEED OIL, CAPRYLIC/CAPRIC TRIGLYCERIDE, POLYGLYCERYL-10 MYRISTATE, C9-12 ALKANE, 1,2-HEXANEDIOL, POLYGLYCERIN-3, PROPANEDIOL, CELLULOSE, ROSA DAMASCENA FLOWER WATER, ROSA DAMASCENA EXTRACT, ROSA DAMASCENA FLOWER EXTRACT, ACHILLEA MILLEFOLIUM EXTRACT, ROSA DAMASCENA FLOWER OIL, CUCUMIS SATIVUS (CUCUMBER) FRUIT EXTRACT, JOJOBA ESTERS, CAPRYLYL GLYCOL, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, SODIUM STEAROYL GLUTAMATE, COCO CAPRYLATE/CAPRATE, XANTHAN GUM, TOCOPHERYL ACETATE, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, SODIUM HYALURONATE, BUTYLENE GLYCOL, SODIUM HYDROXIDE, PENTYLENE GLYCOL, CITRIC ACID, TOCOPHEROL, CHLORPHENESIN, SODIUM BENZOATE, POTASSIUM SORBATE, CITRONELLOL, GERANIOL <17512>
            ",Womens
ole henriksen,c-rush™ brightening gel crème 50ml,29.4,4.325,https://www.sephora.co.uk/p/Ole-Henriksen-C-Rush-Brightening-Gel-Creme-50ml,https:////asset.sephora.co.uk/img/products/168337/ole_henriksen_c_rush_brightening_gel_creme_50ml-1691219803_listing.jpg,Moisturizers,Mid-range,"AQUA/WATER/EAU, GLYCERIN, DICAPRYLYL CARBONATE, PROPANEDIOL, CAPRYLIC/CAPRIC TRIGLYCERIDE, 3-O-ETHYL ASCORBIC ACID, GLYCERETH-26, AMMONIUM ACRYLOYLDIMETHYLTAURATE/BEHENETH-25 METHACRYLATE CROSSPOLYMER, HYDROLYZED JOJOBA ESTERS, CETEARYL ALCOHOL, POLYACRYLATE CROSSPOLYMER-6, HYDROXYACETOPHENONE, PANTHENOL, POLYGLYCERYL-3 METHYLGLUCOSE DISTEARATE, TETRAHEXYLDECYL ASCORBATE, LINOLEIC ACID, CITRIC ACID, PHENOXYETHANOL, PARFUM/FRAGRANCE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, XANTHAN GUM, CETEARYL GLUCOSIDE, LINOLENIC ACID, CITRUS AURANTIUM DULCIS (ORANGE) FRUIT EXTRACT, CITRUS LIMON (LEMON) FRUIT EXTRACT, HIPPOPHAE RHAMNOIDES EXTRACT, LYCIUM BARBARUM FRUIT EXTRACT, ROSA CANINA FRUIT EXTRACT, ETHYLHEXYLGLYCERIN, LEUCONOSTOC/RADISH ROOT FERMENT FILTRATE, SODIUM CITRATE, CAMELLIA JAPONICA FLOWER EXTRACT, AROMA/FLAVOR, SODIUM HYALURONATE, SODIUM POLYACRYLATE, SODIUM PHYTATE, HYALURONIC ACID, VEGETABLE COLLAGEN, ASCORBIC ACID, TOCOPHEROL, YELLOW 6 (CI 15985), YELLOW 5 (CI 19140), CITRAL, LIMONENE, LINALOOL, BENZYL ALCOHOL.
            ",Womens
paula's choice,resist youth-extending daily hydrating fluid spf50 60ml,29.25,4.425,https://www.sephora.co.uk/p/Paulas-Choice-Resist-Youth-Extending-Daily-Hydrating-Fluid-SPF50-60ml,https:////asset.sephora.co.uk/img/products/87328/paula_039_s_choice_resist_youth_extending_daily_hydrating_fluid_spf50_60ml_1571230340_listing.jpg,Moisturizers,Mid-range,"Aqua, Ethylhexyl Methoxycinnamate (Octinoxate, 7,5%, sunscreen), Glycerin (hydration/skin replenishing), Ethylhexyl Salicylate (Octisalate, 5%, sunscreen), Silica (absorbent agent), Octocrylene (2%, sunscreen), Butyl Methoxydibenzoylmethane (Avobenzone, 2%, sunscreen), Dimethicone (hydration), Tocopherol (vitamin E/antioxidant), Chamomilla Recutita (Matricaria) Flower Extract (antioxidant), Vitis Vinifera (Grape) Seed Extract (antioxidant), Camellia Sinensis (Green Tea) Leaf Extract (antioxidant), Camellia Oleifera (Green Tea) Leaf Extract (antioxidant), Peucedanum Graveolens (Dill) Extract (antioxidant), Sambucus Nigra (Black Elderberry) Fruit Extract (antioxidant), Avena Sativa (Oat) Bran Extract (skin-soothing), Punica Granatum (Pomegranate) Extract (antioxidant), Lycium Barbarum (Goij) Fruit Extract (antioxidant), Hydrogenated Lecithin (skin-restoring), Titanium Dioxide (texture-enhancing/texture-enhancing), Dimethicone/Vinyl Dimethicone Crosspolymer (hydration), Diethylhexyl Syringylidenemalonate (hydration), Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer (film-forming/suspending agent), Xanthan Gum (texture-enhancing), Sodium Carbomer (texture-enhancing), Benzyl Alcohol (preservative), Sodium Benzoate (stabilizer), Potassium Sorbate (stabilizer), Phenoxyethanol (preservative).
            ",Womens
tatcha,the water cream 10ml,19.2,4.025,https://www.sephora.co.uk/p/tatcha-the-water-cream-10ml,https:////asset.sephora.co.uk/img/products/181580/tatcha_the_water_cream_10ml-1715411818_listing.jpg,Moisturizers,Mid-range,"WILD ROSE: IN TRADITIONAL EASTERN MEDICINE, WILD ROSE IS USED TO BRING THE BODY BACK INTO BALANCE, AND EVEN CALM THE SPIRIT. WE FOUND THAT THE ANTIOXIDANT-RICH FRUITS OF THIS FRAGRANT BLOSSOM CAN BALANCE SKIN AND DIMINISH THE LOOK OF PORES.



LEOPARD LILY: THIS BRIGHT BLOOM HAS BEEN PRIZED FOR CENTURIES. USED TO DECORATE THE STREETS OF KYOTO'S GEISHA DISTRICT DURING THE GION FESTIVAL, LEOPARD LILY HAS EARNED THE NAME “THE FLOWER OF KYOTO.” WE'VE HARNESSED ITS SPECIAL POWERS TO HELP MINIMIZE EXCESS OIL, CALM SKIN, AND ENCOURAGE NATURAL TURNOVER OF THE SKIN.



HADASEI-3 COMPLEX: THIS TRIO OF ANTIOXIDANT-RICH JAPANESE SUPERFOODS REVEALS SOFT, HEALTHY-LOOKING SKIN. FEATURING UJI GREEN TEA (KNOWN TO DETOXIFY AND HELP PREVENT SIGNS OF PREMATURE AGING), OKINAWA RED ALGAE (RICH IN POLYSACCHARIDES, ESSENTIAL FOR SKIN WATER RETENTION AND RENEWAL), AND AKITA RICE (A NOURISHING MOISTURIZER, RICH IN ESSENTIAL PROTEINS).
            ",Womens
kiehl's,midnight recovery omega rich cloud cream 50ml,36.95,4.435,https://www.sephora.co.uk/p/Kiehls-Midnight-Recovery-Omega-Rich-Cloud-Cream-50ml,https:////asset.sephora.co.uk/img/products/162632/kiehl_s_midnight_recovery_omega_rich_cloud_cream_50ml-1732090575_listing.jpg,Moisturizers,Mid-range,"685844 106 :  AQUA / WATER, GLYCERIN, CAPRYLIC/CAPRIC TRIGLYCERIDE, CETEARYL ALCOHOL, PROPANEDIOL, BUTYROSPERMUM PARKII BUTTER / SHEA BUTTER, SQUALANE, DICAPRYLYL CARBONATE, GLYCERYL STEARATE, CELLULOSE, CETEARYL GLUCOSIDE, PASSIFLORA EDULIS SEED OIL, PELARGONIUM GRAVEOLENS FLOWER OIL, ROSA DAMASCENA FLOWER OIL, LAVANDULA ANGUSTIFOLIA OIL / LAVENDER OIL, LAVANDULA HYBRIDA OIL, GLYCINE SOJA OIL / SOYBEAN OIL, CORIANDRUM SATIVUM SEED OIL / CORIANDER SEED OIL, SIMMONDSIA CHINENSIS SEED OIL / JOJOBA SEED OIL, ROSMARINUS OFFICINALIS LEAF OIL / ROSEMARY LEAF OIL, OENOTHERA BIENNIS OIL / EVENING PRIMROSE OIL, ZINC GLUCONATE, SODIUM POLYACRYLATE STARCH, SILICA, ADENOSINE, CAPRYLYL GLYCOL, CITRIC ACID, XANTHAN GUM, TOCOPHEROL, SALICYLIC ACID, BENZOIC ACID, CI 77007 / ULTRAMARINES, LINALOOL, GERANIOL, CITRAL, CITRONELLOL (F.I.L. Z281510/1).
            ",Womens
fresh,rose deep hydration face cream 50ml,29.4,4.535,https://www.sephora.co.uk/p/Fresh-Rose-Deep-Hydration-Face-Cream-50ml,https:////asset.sephora.co.uk/img/products/168451/fresh_rose_deep_hydration_face_cream_50ml-1730880984_listing.jpg,Moisturizers,Mid-range,"Aqua (Water), Glycerin, C15-19 Alkane, Butylene Glycol, Propanediol, Isostearyl Isostearate, Hexyl Laurate, Pentylene Glycol, 1,2 Hexanediol, Behenyl Alcohol, Steareth-2, Prunus Domestica Seed Oil, Rosa Damascena Flower Water, Rosa Damascena Extract, Rosa Damascena Flower Extract, Rosa Damascena Flower Oil, Cucumis Sativus (Cucumber) Fruit Extract, Angelica Keiskei Extract, Sodium Hyaluronate, Tocopheryl Acetate, Silica, Dimethicone, Ammonium Acryloyldimethyltaurate/VP Copolymer, Steareth-21, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Squalane, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tromethamine, Xanthan Gum, Dimethiconol, Polysorbate 60, Algin, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Sorbitan Isostearate, Trisodium Ethylenediamine Disuccinate, Acacia Senegal Gum, Serine, Caramel, Caprylyl Glycol, Citric Acid, Sodium Hydroxide, Chlorphenesin, Sodium Benzoate, Potassium Sorbate, Citronellol, Geraniol

Tento seznam složek se muže zmenit, podívejte se prosím na obal zakoupeného výrobku.
            ",Womens
fresh,lotus youth preserve resurfacing dream serum 30ml,42,4.85,https://www.sephora.co.uk/p/fresh-lotus-youth-preserve-resurfacing-dream-serum-30ml,https:////asset.sephora.co.uk/img/products/179244/fresh_lotus_youth_preserve_resurfacing_dream_serum_30ml-1706170786_listing.jpg,Moisturizers,Mid-range,"Aqua (Water), Glycerin, Propanediol, Caprylic/Capric Triglyceride, Glycolic Acid, Butylene Glycol, Pentylene Glycol, Glyceryl Stearate Citrate, Sodium Hydroxide, Lauroyl Lysine, Nelumbo Nucifera Extract, Sphingomonas Ferment Extract, Opuntia Coccinellifera Flower Extract, Prunus Persica (Peach) Leaf Extract, Citrus Limon (Lemon) Peel Oil, Cucumis Sativus (Cucumber) Fruit Extract, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol, Sodium Citrate, Batyl Alcohol, Citric Acid, Ectoin, Maltitol, Xanthan Gum, Parfum (Fragrance),1,2-Hexanediol, Caprylyl Glycol, Sodium Polyglutamate, Sodium Phytate, Sodium Metabisulfite, Potassium Sorbate, Sodium Benzoate, Chlorphenesin, Limonene, Citral

",Womens
tatcha,the water cream refill 50ml,46.4,4.035,https://www.sephora.co.uk/p/tatcha-the-water-cream-refill-50ml,https:////asset.sephora.co.uk/img/products/183989/tatcha_the_water_cream_refill_50ml-1726643831_listing.jpg,Moisturizers,Mid-range,"AQUA/WATER/EAU, SACCHAROMYCES/RICE FERMENT FILTRATE, DIMETHICONE, PROPANEDIOL, GLYCERIN, DIGLYCERIN, DIPHENYLSILOXY PHENYL TRIMETHICONE, CAMELLIA SINENSIS LEAF EXTRACT, CLADOSIPHON OKAMURANUS EXTRACT, PEG-9 POLYDIMETHYLSILOXYETHYL DIMETHICONE, GOLD, BELAMCANDA CHINENSIS ROOT EXTRACT, ROSA MULTIFLORA FRUIT EXTRACT, HOUTTUYNIA CORDATA EXTRACT, SOPHORA ANGUSTIFOLIA ROOT EXTRACT, SODIUM HYALURONATE, LECITHIN, PISTACIA LENTISCUS (MASTIC) GUM, SODIUM CHLORIDE, SODIUM CITRATE, MICA, TIN OXIDE, DIMETHICONE/PEG-10/15 CROSSPOLYMER, DIMETHICONE/PHENYL VINYL DIMETHICONE CROSSPOLYMER, TOCOPHEROL, BUTYLENE GLYCOL, ETHYLHEXYLGLYCERIN, DIPROPYLENE GLYCOL, PARFUM/FRAGRANCE, ALCOHOL, PHENOXYETHANOL, LIMONENE, LINALOOL, CITRAL, TITANIUM DIOXIDE (CI 77891)
            ",Womens
